EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_cytokinePathway.gif
SOURCE_MEMBERS	AK085441,NM_001199695,NM_001254747,NM_008337,NM_008355,NM_008360,NM_008366,NM_008373,NM_010502,NM_010510,NM_010548,NM_010551,NM_010552,NM_010554,NM_010556,NM_010558,NM_013693,NM_021283,NM_031168
GENE_SYMBOLS	Il15,Txlna,Il15,Ifng,Il13,Il18,Il2,Il9,Ifna1,Ifnb1,Il10,Il16,Il17a,Il1a,Il3,Il5,Tnf,Il4,Il6
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_INFLAM_PATHWAY
SYSTEMATIC_NAME	MM1379
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_INFLAM_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	Cytokines and Inflammatory Response
DESCRIPTION_FULL	Inflammation is a protective response to infection by the immune system that requires communication between different classes of immune cells to coordinate their actions. Acute inflammation is an important part of the immune response, but chronic inappropriate inflammation can lead to destruction of tissues in autoimmune disorders and perhaps neurodegenerative or cardiovascular disease. Secreted cytokine proteins provide signals between immune cells to coordinate the inflammatory response. Some cytokines such as IL-1, IL-6 and TNF act to broadly provoke the inflammatory response while others act on specific types of immune cells. Macrophages and other phagocytotic cells provide a front-line defense against bacterial infection. Macrophages stimulate the inflammatory responses of neutrophils, fibroblasts, and endothelial cells in response infection by secreting IL-1 and TNF. IL-1 and TNF cause fever through alteration of the body temperature set-point in the hypothalamus. Fibroblasts and endothelial cells respond to IL-1 and TNF by recruiting more immune cells to the site of inflammation. Secreted IL-8 is a chemokine that attracts neutrophils to sites of infection. Macrophages also present antigen to T helper cells that play a central role in coordinating immune responses. T helper cells induce clonal expansion of T cells that respond to antigen, with IL-2 as a key mediator of T cell proliferation and activation. TGF-beta is a negative regulator of proliferation in many cells, have anti-inflammatory actions in some settings. The cytotoxic activity of Natural Killer cells (NK cells) and lymphokine activated killer cells (LAK cells) toward viral infected or tumor cells is stimulated by IL-2 and other cytokines. T helpers secrete IL-3 and IL-5 to stimulate eosinophil proliferation and activation. Eosinophils are involved in the immune response to parasitic infection. T helper cells are required to stimulate B cell responses as well, with the cytokines IL-10, IL-4 and other cytokines regulating the clonal selection and differentiation of antigen-specific B cells to form antibody-secreting plasma B cells and memory cells. In addition to inducing activation and proliferation of specific differentiated immune cells, cytokines act on hematopoeitic stem cells, causing their proliferation and differentiation into the full range of immune cells.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_inflamPathway.gif
SOURCE_MEMBERS	AK085441,NM_001113530,NM_001254747,NM_008337,NM_008350,NM_008355,NM_008366,NM_008371,NM_008808,NM_009367,NM_009368,NM_009969,NM_009971,NM_010502,NM_010510,NM_010548,NM_010554,NM_010556,NM_010558,NM_011577,NM_013488,NM_013693,NM_021283,NM_031168
GENE_SYMBOLS	Il15,Csf1,Il15,Ifng,Il11,Il13,Il2,Il7,Pdgfa,Tgfb2,Tgfb3,Csf2,Csf3,Ifna1,Ifnb1,Il10,Il1a,Il3,Il5,Tgfb1,Cd4,Tnf,Il4,Il6
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_NKT_PATHWAY
SYSTEMATIC_NAME	MM1492
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_NKT_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	Selective expression of chemokine receptors during T-cell polarization
DESCRIPTION_FULL	Chemokine receptors expressed by T helper cells help recruit cells to specific locations based on their chemoattractant ligands. The polarization of T cells into Th1 and Th2 cells is associated with their expression of different subsets of chemokine receptors. Naive CD4 positive cells that have not been exposed to antigen express CXCR4 and CCR7. The most abundant chemokine receptors on Th1 cells involved in the cellular immune response to microbial agents include CXCR3, CCR1, CCR2 and CCR5, while Th2 cells express CCR2, CCR3 and CCR5. An additional class of T cells termed semi-nave cells may be induced by TGF-beta to express yet another class of chemokine receptors, CCR4 and CCR7. Although the expression of chemokine receptors in different cells is preferred in these cases, it is not absolute or exclusive, and there is overlap in expression between Th1 and Th2 cells. Although CCR7 positive cells have been reported to lack effector action, not be polarized, and to home only to lymphoid tissues, other studies have found CCR7 positive Th1 and Th2 cells and have identified CCR7 positive cells in non-lymphoid tissues. CCR4 appears associated with homing of lymphocytes to the skin, and CCR9 is associated with homing to the small intestine, while other chemokines like CXCR3 and CCR5 are associated with homing toward inflamed tissues more broadly. The expression of different chemokine receptors by subsets of T helper cells plays an important role in the migration and homing of these cells in tissues, and targeting of the immune response to specific cells.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_nktPathway.gif
SOURCE_MEMBERS	NM_001008700,NM_001161843,NM_007642,NM_007719,NM_008337,NM_008338,NM_008353,NM_008354,NM_008366,NM_009367,NM_009368,NM_009834,NM_009910,NM_009911,NM_009912,NM_009914,NM_009915,NM_009917,NM_009969,NM_010511,NM_010558,NM_011337,NM_011577,NM_011616,NM_013488,NM_013652,NM_021283
GENE_SYMBOLS	Il4ra,Il18r1,Cd28,Ccr7,Ifng,Ifngr2,Il12rb1,Il12rb2,Il2,Tgfb2,Tgfb3,Noct,Cxcr3,Cxcr4,Ccr1,Ccr3,Ccr2,Ccr5,Csf2,Ifngr1,Il5,Ccl3,Tgfb1,Cd40lg,Cd4,Ccl4,Il4
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_TCR_PATHWAY
SYSTEMATIC_NAME	MM1504
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_TCR_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	T Cell Receptor Signaling Pathway
DESCRIPTION_FULL	The T Cell Receptor plays a key role in the immune system. The specificity of the receptor is governed by the binding site formed from the mature alpha and beta chains (shown here) or gamma and delta chains in gamma/delta T Cells. It is the ability of this receptor to bind a complex of foreign peptide in the groove of an MHC molecule that leads to T cell activation. Upon activation the T cell can assist in activating other cells or carry out cytolytic attacks depending on the particular T cell type. The CD3 complex and CD4 (Th cells) or CD8 (Tc cells) work to transmit the activation signal to the T cell's transcriptional machinary upon engagement of the receptor.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_tcrPathway.gif
SOURCE_MEMBERS	AK042377,AK080019,AK136923,AK155158,BG694441,BU515502,NM_001024955,NM_001037178,NM_001122892,NM_001146200,NM_001162432,NM_001163816,NM_001164111,NM_007590,NM_007648,NM_007922,NM_008163,NM_008284,NM_008689,NM_008839,NM_008855,NM_008913,NM_008914,NM_008915,NM_008927,NM_009045,NM_009157,NM_009231,NM_009539,NM_009790,NM_009850,NM_010234,NM_010591,NM_010689,NM_010901,NM_010907,NM_011101,NM_011945,NM_011952,NM_013487,NM_016700,NM_021280,NM_023699,NM_029780,NM_031162,NM_145452
GENE_SYMBOLS	Pik3cg,Cd247,,Shc1,,,Pik3r1,Nfatc2,Fyn,Pik3cg,Lck,Vav1,Nfatc1,Calm3,Cd3e,Elk1,Grb2,Hras,Nfkb1,Pik3ca,Prkcb,Ppp3ca,Ppp3cb,Ppp3cc,Map2k1,Rela,Map2k4,Sos1,Zap70,Calm1,Cd3g,Fos,Jun,Lat,Nfatc3,Nfkbia,Prkca,Map3k1,Mapk3,Cd3d,Mapk8,Plcg1,Nfatc4,Raf1,Cd247,Rasa1
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_TCYTOTOXIC_PATHWAY
SYSTEMATIC_NAME	MM1505
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_TCYTOTOXIC_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	T Cytotoxic Cell Surface Molecules
DESCRIPTION_FULL	Cytotoxic T cells are a key part of the cellular immune response, killing cells that display foreign antigen on their surface, primarily virus-infected cells. Transformed cells can also be detected and eliminated by cytotoxic T cells. There are two mechanisms by which activated cytotoxic T cells kill cells presenting specific antigen. One method involves the release of secretory granules containing perforin and granzyme to induce lysis of the targeted cell. Cytotoxic T cells also express Fas ligand to bind to Fas on target cells and induce apoptosis. Communication with and interaction with other cell types is essential for cytotoxic T cell function. Distinct types of T cells are characterized and their activities determined by the proteins they express on their cell surface. Cytotoxic T cells will only respond to antigen presented on the surface of cells bound to MHC I proteins, not antigens present in solution. The T cell receptor, with the multiprotein CD3 complex, is responsible for the recognition of specific antigens, triggering the activation and proliferation of cells. Cytotoxic T cell activation also requires additional signals provided by helper T cells in addition to signals provided by antigen-presenting cells. Thy1 provides a general marker of T cells, and the presence of CD8 protein that binds to MHC distinguishes cytotoxic T cells from CD4 positive helper T cells. CD28 expressed by T cells acts as a costimulatory signal with the T cell receptor when it binds its ligand, a B-7 coreceptor, on antigen-presenting cells. Inappropriate regulation of the costimulatory signal can lead to too great or too small of an immune response. Interaction of activated cytotoxic T cells is aided by increased expression of LFA-1, a cell-adhesion molecule that binds to ICAM on target cells. CD2 is a T cell adhesion molecule. Mice with a disrupted CD2 gene are largely normal and appear to have a normal immune system, but CD2 on cytotoxic T cells may assist in interaction with target cells.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_tcytotoxicPathway.gif
SOURCE_MEMBERS	AK080019,NM_007642,NM_007648,NM_008400,NM_008404,NM_009382,NM_009850,NM_009857,NM_010493,NM_011210,NM_013486,NM_013487,NM_031162
GENE_SYMBOLS	Cd247,Cd28,Cd3e,Itgal,Itgb2,Thy1,Cd3g,Cd8a,Icam1,Ptprc,Cd2,Cd3d,Cd247
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_TOB1_PATHWAY
SYSTEMATIC_NAME	MM1490
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_TOB1_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	Role of Tob in T-cell activation
DESCRIPTION_FULL	Regulation of T cell activation is a crucial component of balanced functioning of the immune system. If the T cell response is too great and activation of self-responsive cells or unstimulated cells is not suppressed, then autoimmune disorders or tissue injury can result. Unstimulated T cells are maintained in a quiescent state and the activity of self-reactive T cells is maintained in an anergic state in which IL-2 expression is repressed. IL-2 is a cytokine with a key role in the activation and proliferation of T cells. The maintenance of T cells in the anergic or unstimulated state may not involve just an absence of activation, but an active repression of IL-2 expression, T cell proliferation and activation. TGF beta may play a role in suppressing T cell activation. Tob is a factor identified recently that represses T cell activation that is a member of a family of genes with anti-proliferative properties. Tob expression is highest in unstimulated and anergic T cells, and is reduced in activated T cells. Tob interacts with the TGF activated transcription factors SMAD2 and SMAD4, increasing their binding to the IL-2 promoter, and helping to repress IL-2 expression. This role of Tob suggests that interference in Tobs function may lead to autoimmune disease.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_tob1Pathway.gif
SOURCE_MEMBERS	AK080019,NM_007642,NM_007648,NM_008337,NM_008366,NM_008367,NM_008540,NM_009367,NM_009368,NM_009370,NM_009427,NM_009850,NM_011577,NM_011578,NM_013487,NM_016769,NM_020507,NM_021283,NM_029575,NM_031162
GENE_SYMBOLS	Cd247,Cd28,Cd3e,Ifng,Il2,Il2ra,Smad4,Tgfb2,Tgfb3,Tgfbr1,Tob1,Cd3g,Tgfb1,Tgfbr3,Cd3d,Smad3,Tob2,Il4,Tgfbr2,Cd247
FOUNDER_NAMES	
STANDARD_NAME	GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN
SYSTEMATIC_NAME	MM1149
COLLECTION	M2:CGP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GALINDO_IMMUNE_RESPONSE_TO_ENTEROTOXIN
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	Genes up-regulated in macrophages by aerolysin-related cytotoxic enterotoxin (Act) from Aeromonas hydrophila.
DESCRIPTION_FULL	A cytotoxic enterotoxin (Act) of Aeromonas hydrophila possesses several biological activities, and it induces an inflammatory response in the host. In this study, we used microarrays to gain a global and molecular view of the cellular transcriptional responses to Act and to identify important genes up-regulated by this toxin. Total RNA was isolated at 0, 2, and 12 h from Act-treated macrophages and applied to Affymetrix MGU74 arrays, and the data were processed using a multi-analysis approach to identify genes that might be critical in the inflammatory process evoked by Act. Seventy-six genes were significantly and consistently up-regulated. Many of these genes were immune-related, and several were transcription factors, adhesion molecules, and cytokines. Additionally, we identified several apoptosis-associated genes that were significantly up-regulated in Act-treated macrophages. Act-induced apoptosis of macrophages was confirmed by annexin V staining and DNA laddering. Quantitative reverse transcriptase-polymerase chain reaction (RT-PCR) and enzyme-linked immunosorbent assay were used to verify increased expression of some inflammatory and apoptosis-associated genes identified by the microarray analysis. To further confirm Act-induced increases in gene expression, real-time RT-PCR was also used for selected genes. Taken together, the array data provided for the first time a global view of Act-mediated signal transduction and clearly demonstrated an inflammatory response and apoptosis mediated by this toxin in host cells at the molecular level.
PMID	12824169
GEOID	
AUTHORS	Galindo CL,Sha J,Ribardo DA,Fadl AA,Pillai L,Chopra AK
CONTRIBUTOR	Kevin Vogelsang
CONTRIBUTOR_ORG	MSigDB Team
EXACT_SOURCE	Tables 3-5
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	
SOURCE_MEMBERS	AA764261,AA796690,AA960466,AB006758,AB011665,AB013137,AB016589,AF001036,AF017128,AF032459,AF065947,AF077347,AF099973,AF099977,AI323667,AI642048,AI836367,AI837100,AI839138,AI843574,AI844128,AI844806,AI846938,AI852741,AI853531,AI854506,AJ006289,AJ242778,AV138783,AV368209,AV374868,AW047630,AW047899,AW122274,AW125223,AW212475,C85523,D50527,D83484,D84196,J04103,J04491,K02236,L13732,L15435,L24118,L32838,L35302,M12330,M13926,M13945,M15131,M21495,M24377,M26270,M29464,M32599,M34397,M57999,M61007,M64849,M65027,M88242,M90397,M90551,M95200,U00937,U05265,U05673,U09268,U19463,U20735,U23778,U23781,U40930,U44088,U47543,U49513,U57524,U88328,X13333,X13986,X51703,X53247,X53798,X54149,X61399,X61940,X62502,X62700,X62940,X66084,X67644,X79003,X97047,X99963,Y07836
GENE_SYMBOLS	Pim1,Bcl2l11,,Pcdh7,Bcl6b,Glrx,Ikbke,Cd83,Fosl1,Bcl2l11,Ccl5,Il18rap,Slfn2,Slfn4,Acod1,Nfkbia,Tapbp,Cd83,Txnip,Srpr,Ehd1,Cdc42ep4,Herpud1,Rreb1,Errfi1,Phldb1,Bcl10,Tnip1,,,,Noct,Nfkb2,,Pdlim7,Errfi1,,Ubc,Ptpre,Tnf,Ets2,Ccl3,Mt2,Slc11a1,Tnfsf9,Tnfaip2,Il1rn,Traf1,Odc1,Csf3,Pim1,Il1b,Actg1,,Scd2,Pdgfa,Gapdh,Csf2rb,Nfkb1,Cebpb,,Lilrb4b,Ptgs2,Bcl3,,Vegfa,Gadd45a,Lilrb4a,Adora2b,Dusp2,Tnfaip3,Junb,,,Sqstm1,Phlda1,Nab2,Ccl9,Nfkbia,Socs3,Cd14,Spp1,Ubb,Rac2,Cxcl2,Gadd45b,Marcksl1,Dusp1,Ccl4,Plaur,Tsc22d1,Cd44,Ier3,Itga5,Pkm,Rhob,Bhlhe40
FOUNDER_NAMES	
STANDARD_NAME	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE
SYSTEMATIC_NAME	MM4212
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ACTIVATION_OF_IMMUNE_RESPONSE
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	Any process that initiates an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0002253
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0002253
